sample	assembler	binID	pass.MIMAG_high	pass.MIMAG_medium	pass.GUNC	GUNC.n_contigs	GUNC.n_genes_called	GUNC.n_genes_mapped	GUNC.divergence_level	GUNC.contamination_portion	GUNC.n_effective_surplus_clades	GUNC.BRS	GUNC.CSS	checkM.lineage	checkM.genome_size	checkM.GC	checkM.coding_density	checkM.N50	checkM.longest_contig	checkM.mean_contig_length	checkM.translation_table	checkM.completeness	checkM.contamination	checkM.strain_heterogeneity	BUSCO_generic.D	BUSCO_generic.S	BUSCO_generic.F	BUSCO_generic.M	BUSCO_generic.T	BUSCO_specific.lineage	BUSCO_specific.D	BUSCO_specific.S	BUSCO_specific.F	BUSCO_specific.M	BUSCO_specific.T
GOY005	megahit	bin.16	False	True	True	512	2347	2253	family	0.03	0.06	0.65	0.32	k__Bacteria (UID1452)	2358677	52.60	90.64	5463	24923	4606	11	76.80	2.73	0.00	1.00	83.00	17.00	23.00	124.00	chloroflexi_odb10	1.00	180.00	10.00	80.00	271.00
GOY005	megahit	bin.17	True	True	True	225	1917	1661	family	0.75	7.44	0.26	0.12	k__Bacteria (UID1453)	2023713	55.40	90.30	15439	73046	8954	11	95.44	1.03	100.00	0.00	106.00	13.00	5.00	124.00						
GOY005	megahit	bin.18	False	True	False	788	2144	2011	family	0.03	0.06	0.62	0.53	k__Bacteria (UID1452)	1887457	52.30	92.88	2761	13587	2395	11	73.81	5.00	33.33	0.00	66.00	20.00	38.00	124.00	chloroflexi_odb10	2.00	136.00	18.00	115.00	271.00
GOY005	megahit	bin.2	False	True	True	884	1982	1941	kingdom	0.00	0.00	0.91	0.00	p__Proteobacteria (UID3887)	1602940	65.70	88.73	1900	8430	1809	11	57.01	2.22	50.00	0.00	59.00	30.00	35.00	124.00	burkholderiales_odb10	0.00	266.00	95.00	327.00	688.00
GOY005	megahit	bin.3	True	True	True	353	2216	2009	family	0.51	2.03	0.36	0.18	o__Clostridiales (UID1120)	2184590	51.00	89.82	9089	36529	6102	11	91.14	1.40	100.00	0.00	97.00	13.00	14.00	124.00	clostridiales_odb10	0.00	217.00	16.00	31.00	264.00
GOY005	megahit	bin.4	False	True	True	580	1605	1575	kingdom	0.00	0.00	0.90	0.00	o__Lactobacillales (UID355)	1245779	46.90	91.08	2259	14366	2144	11	74.03	1.94	50.00	0.00	78.00	19.00	27.00	124.00	lactobacillales_odb10	0.00	217.00	66.00	119.00	402.00
GOY005	megahit	bin.5	False	True	True	1437	3961	3876	kingdom	0.00	0.00	0.95	0.00	f__Moraxellaceae (UID4680)	3332617	38.90	87.48	2580	13099	2319	11	83.84	4.19	29.17	0.00	55.00	26.00	43.00	124.00	pseudomonadales_odb10	1.00	498.00	96.00	187.00	782.00
GOY005	megahit	bin.6	False	True	True	231	720	624	class	0.25	0.70	0.36	0.17	k__Bacteria (UID2495)	646361	36.00	90.08	3466	10139	2762	11	72.59	2.25	0.00	0.00	55.00	22.00	47.00	124.00						
GOY005	megahit	bin.7	False	True	False	454	2118	2028	order	0.02	0.04	0.91	0.90	g__Propionibacterium (UID1709)	1943371	60.30	90.86	5331	20483	4271	11	75.09	2.84	33.33	2.00	68.00	16.00	38.00	124.00	propionibacteriales_odb10	4.00	410.00	51.00	184.00	649.00
GOY005	megahit	bin.8	False	True	True	492	1386	1273	family	0.22	0.61	0.55	0.17	o__Clostridiales (UID1212)	1048756	49.10	89.57	2338	11452	2122	11	70.84	1.51	33.33	0.00	76.00	21.00	27.00	124.00	clostridiales_odb10	0.00	139.00	39.00	86.00	264.00
GOY005	megahit	bin.9	False	True	True	322	2015	1862	order	0.20	0.51	0.53	0.19	o__Actinomycetales (UID1697)	1884325	58.10	92.86	7964	36471	5851	11	83.51	1.34	75.00	0.00	75.00	16.00	33.00	124.00	propionibacteriales_odb10	0.00	473.00	36.00	140.00	649.00
LIS001	megahit	bin.1	True	True	True	240	1451	1339	family	0.61	2.67	0.50	0.18	o__Clostridiales (UID1120)	1413294	42.50	88.15	7499	42857	5888	11	91.64	0.71	100.00	0.00	102.00	9.00	13.00	124.00	clostridiales_odb10	3.00	219.00	13.00	29.00	264.00
LIS001	megahit	bin.2	False	True	True	333	1293	1231	genus	0.23	0.60	0.60	0.26	o__Clostridiales (UID1120)	1253397	46.90	90.26	4285	15818	3763	11	84.60	3.59	25.00	1.00	84.00	17.00	22.00	124.00	clostridiales_odb10	0.00	181.00	24.00	59.00	264.00
LIS001	megahit	bin.3	False	True	False	307	693	675	family	0.02	0.05	0.84	0.73	o__Clostridiales (UID1120)	535662	40.80	92.22	1798	4794	1739	11	50.60	1.42	50.00	0.00	51.00	19.00	54.00	124.00	clostridiales_odb10	0.00	93.00	33.00	138.00	264.00
TAF017	megahit	bin.1	False	True	False	486	1677	1603	class	0.04	0.08	0.67	0.78	k__Bacteria (UID2570)	1498469	54.80	90.17	3810	17058	3083	11	85.89	2.60	33.33	1.00	78.00	25.00	20.00	124.00	chlorobi_odb10	0.00	697.00	67.00	396.00	1160.00
JAE008	metaspades	bin.1	False	True	True	297	2858	2642	family	0.08	0.17	0.61	0.21	p__Proteobacteria (UID3887)	3418316	65.50	85.29	20607	55279	11394	11	88.70	0.62	100.00	0.00	77.00	13.00	34.00	124.00	burkholderiales_odb10	1.00	530.00	30.00	127.00	688.00
JAE008	metaspades	bin.10	False	True	True	497	2194	2038	genus	0.02	0.05	0.75	0.27	k__Bacteria (UID203)	1924151	59.50	89.33	4234	17727	3695	11	67.24	0.00	0.00	0.00	69.00	8.00	47.00	124.00						
JAE008	metaspades	bin.11	True	True	True	123	2912	2761	family	0.08	0.16	0.65	0.23	o__Actinomycetales (UID1697)	3214934	64.50	89.96	56999	234483	25926	11	93.80	0.79	0.00	0.00	114.00	6.00	4.00	124.00	propionibacteriales_odb10	2.00	605.00	8.00	34.00	649.00
JAE008	metaspades	bin.12	False	True	True	547	1865	1799	kingdom	0.00	0.00	0.89	0.00	p__Bacteroidetes (UID2605)	1933624	40.40	93.45	4004	19257	3508	11	67.92	3.03	62.50	5.00	71.00	8.00	40.00	124.00	flavobacteriales_odb10	15.00	448.00	34.00	236.00	733.00
JAE008	metaspades	bin.13	True	True	True	428	2654	2558	kingdom	0.00	0.00	0.90	0.00	o__Actinomycetales (UID1812)	2643648	57.50	87.90	8767	35316	6147	11	93.00	3.70	71.43	0.00	107.00	14.00	3.00	124.00	corynebacteriales_odb10	1.00	635.00	59.00	48.00	743.00
JAE008	metaspades	bin.14	False	True	True	63	779	656	class	0.08	0.17	0.53	0.10	k__Bacteria (UID1452)	737447	51.40	92.30	21004	38664	11705	11	58.18	2.78	100.00	0.00	53.00	10.00	61.00	124.00						
JAE008	metaspades	bin.15	True	True	True	148	2395	2256	kingdom	0.00	0.00	0.66	0.00	f__Actinomycetaceae (UID1531)	2984843	71.80	84.46	30774	95302	17139	11	94.44	1.17	75.00	0.00	111.00	6.00	7.00	124.00	actinobacteria_class_odb10	0.00	318.00	9.00	29.00	356.00
JAE008	metaspades	bin.16	True	True	True	146	2230	2152	kingdom	0.00	0.00	0.90	0.00	o__Burkholderiales (UID4000)	2559366	64.70	81.72	12804	61163	7796	11	93.86	0.70	0.00	0.00	111.00	6.00	7.00	124.00	burkholderiales_odb10	0.00	618.00	13.00	57.00	688.00
JAE008	metaspades	bin.17	False	True	True	434	1525	1475	kingdom	0.00	0.00	0.92	0.00	p__Bacteroidetes (UID2605)	1582891	41.80	92.47	4177	12476	3630	11	74.46	2.62	66.67	4.00	64.00	6.00	50.00	124.00	flavobacteriales_odb10	7.00	482.00	15.00	229.00	733.00
JAE008	metaspades	bin.18	False	True	True	409	2219	1958	order	0.19	0.45	0.40	0.38	k__Bacteria (UID209)	2088220	63.70	88.09	6009	65798	4886	11	89.83	3.39	100.00	1.00	93.00	11.00	19.00	124.00	synergistetes_odb10	3.00	417.00	15.00	220.00	655.00
JAE008	metaspades	bin.19	False	True	True	390	2510	2463	genus	0.02	0.04	0.91	0.07	o__Actinomycetales (UID1697)	2500363	67.10	90.33	6825	39033	5092	11	82.74	0.52	0.00	0.00	93.00	10.00	21.00	124.00	propionibacteriales_odb10	0.00	527.00	26.00	96.00	649.00
JAE008	metaspades	bin.2	False	True	True	87	663	574	order	0.02	0.05	0.49	0.19	k__Bacteria (UID1452)	621648	48.10	92.13	9534	24744	6983	11	53.40	0.00	0.00	1.00	51.00	7.00	65.00	124.00						
JAE008	metaspades	bin.20	True	True	True	525	1738	1693	kingdom	0.00	0.00	0.93	0.00	f__Porphyromonadaceae (UID2622)	1693443	48.00	89.86	3939	16675	3159	11	92.22	2.62	50.00	0.00	86.00	17.00	21.00	124.00	bacteroidales_odb10	0.00	394.00	62.00	85.00	541.00
JAE008	metaspades	bin.21	True	True	True	104	2261	2100	phylum	0.02	0.05	0.69	0.19	o__Actinomycetales (UID1530)	2573916	57.10	85.80	41433	129798	22181	11	98.34	0.00	0.00	0.00	123.00	1.00	0.00	124.00	micrococcales_odb10	0.00	489.00	6.00	42.00	537.00
JAE008	metaspades	bin.22	False	True	True	681	2323	2208	kingdom	0.00	0.00	0.87	0.00	f__Actinomycetaceae (UID1531)	2355077	73.20	87.32	3393	53189	3131	11	58.75	1.62	53.85	5.00	68.00	16.00	35.00	124.00	actinobacteria_class_odb10	6.00	196.00	32.00	122.00	356.00
JAE008	metaspades	bin.23	False	True	True	750	2589	2522	genus	0.03	0.07	0.93	0.29	f__Neisseriaceae (UID3890)	2113919	57.00	82.87	3377	42227	2799	11	79.62	4.42	79.31	0.00	61.00	17.00	46.00	124.00	neisseriales_odb10	11.00	512.00	65.00	216.00	804.00
JAE008	metaspades	bin.24	False	True	True	78	2123	2066	order	0.04	0.09	0.70	0.05	f__Actinomycetaceae (UID1531)	2504243	71.70	90.15	36915	144966	27504	11	88.68	0.71	50.00	0.00	95.00	4.00	25.00	124.00	actinobacteria_class_odb10	0.00	287.00	7.00	62.00	356.00
JAE008	metaspades	bin.25	False	True	False	861	1993	1966	phylum	0.02	0.04	0.93	0.59	f__Spirochaetaceae (UID2512)	1826433	40.20	93.93	2355	9605	2104	11	77.63	0.81	100.00	0.00	78.00	21.00	25.00	124.00	spirochaetales_odb10	2.00	233.00	43.00	67.00	345.00
JAE008	metaspades	bin.26	False	True	False	774	1347	1310	phylum	0.09	0.20	0.82	0.79	k__Bacteria (UID2329)	1295916	34.30	95.28	1653	11167	1669	11	57.43	8.24	22.22	2.00	47.00	11.00	64.00	124.00						
JAE008	metaspades	bin.27	False	True	True	611	1228	1184	kingdom	0.00	0.00	0.89	0.00	c__Epsilonproteobacteria (UID3065)	998130	48.90	86.60	1634	4769	1607	11	50.07	2.89	50.00	0.00	35.00	20.00	69.00	124.00						
JAE008	metaspades	bin.3	True	True	True	618	2835	2707	kingdom	0.00	0.00	0.90	0.00	g__Prevotella (UID2724)	3267107	47.10	83.24	7513	45720	5218	11	95.09	2.26	50.00	0.00	109.00	11.00	4.00	124.00	bacteroidales_odb10	0.00	469.00	44.00	28.00	541.00
JAE008	metaspades	bin.4	True	True	True	102	1737	1581	kingdom	0.00	0.00	0.71	0.00	f__Porphyromonadaceae (UID2622)	2216898	54.10	84.52	29588	117365	20333	11	95.33	0.02	100.00	1.00	106.00	5.00	12.00	124.00	bacteroidales_odb10	1.00	524.00	3.00	13.00	541.00
JAE008	metaspades	bin.5	False	True	True	171	2255	2189	phylum	0.04	0.09	0.89	0.22	k__Bacteria (UID1452)	2496955	56.10	90.92	22490	77669	14185	11	89.09	2.73	33.33	2.00	103.00	6.00	13.00	124.00	chloroflexi_odb10	1.00	229.00	4.00	37.00	271.00
JAE008	metaspades	bin.6	True	True	True	138	2519	2457	kingdom	0.00	0.00	0.92	0.00	p__Proteobacteria (UID3887)	2931811	65.70	87.90	44041	106949	18310	11	91.67	0.62	100.00	0.00	105.00	7.00	12.00	124.00	burkholderiales_odb10	0.00	576.00	27.00	85.00	688.00
JAE008	metaspades	bin.7	True	True	True	476	1724	1652	order	0.03	0.06	0.89	0.33	k__Bacteria (UID2569)	1845720	43.90	90.44	4682	20002	3844	11	91.62	0.81	0.00	2.00	110.00	6.00	6.00	124.00	bacteroidetes_odb10	3.00	340.00	12.00	47.00	402.00
JAE008	metaspades	bin.8	False	True	True	452	1612	1593	genus	0.03	0.05	0.91	0.28	f__Pasteurellaceae (UID4932)	1402983	43.50	90.94	3341	15533	3097	11	75.42	2.32	75.00	0.00	55.00	15.00	54.00	124.00	pasteurellales_odb10	1.00	650.00	51.00	398.00	1100.00
JAE008	metaspades	bin.9	True	True	True	362	1962	1806	kingdom	0.00	0.00	0.80	0.00	p__Bacteroidetes (UID2605)	2417496	55.40	86.33	9817	28809	6550	11	94.37	0.73	66.67	0.00	99.00	16.00	9.00	124.00	bacteroidales_odb10	0.00	447.00	24.00	70.00	541.00
ECO010	megahit	bin.1	False	True	False	662	2162	2013	phylum	0.05	0.11	0.71	0.85	p__Euryarchaeota (UID3)	1922411	31.60	90.04	3576	16502	2886	11	89.87	0.96	0.00						archaea_odb10	0.00	163.00	13.00	18.00	194.00
ECO010	megahit	bin.1	False	True	False	662	2162	2013	phylum	0.05	0.11	0.71	0.85	p__Euryarchaeota (UID3)	1922411	31.60	90.04	3576	16502	2886	11	89.87	0.96	0.00						methanobacteria_odb10	1.00	686.00	23.00	72.00	782.00
ECO010	megahit	bin.2	False	True	True	298	1352	1263	family	0.17	0.43	0.43	0.32	c__Clostridia (UID1085)	1222225	45.20	87.56	5379	30799	4074	11	75.61	2.01	72.73	1.00	98.00	15.00	10.00	124.00	clostridiales_odb10	1.00	203.00	24.00	36.00	264.00
ECO010	megahit	bin.3	False	True	False	868	2444	2336	genus	0.05	0.10	0.87	0.61	f__Actinomycetaceae (UID1531)	2022527	63.70	90.31	2651	10747	2327	11	81.00	3.16	30.77	1.00	78.00	23.00	22.00	124.00	actinobacteria_class_odb10	0.00	219.00	60.00	77.00	356.00
ECO010	megahit	bin.4	True	True	True	553	2122	1913	genus	0.66	4.05	0.24	0.24	o__Clostridiales (UID1120)	1998871	57.00	90.16	4513	23976	3563	11	94.81	3.69	30.00	0.00	89.00	19.00	16.00	124.00	clostridiales_odb10	0.00	187.00	41.00	36.00	264.00
ECO010	megahit	bin.5	False	True	False	582	1449	1326	phylum	0.06	0.12	0.57	0.45	o__Clostridiales (UID1120)	1099740	44.10	88.46	1922	8884	1876	11	67.29	3.33	12.50	1.00	56.00	26.00	41.00	124.00	clostridiales_odb10	1.00	115.00	50.00	98.00	264.00
ECO010	megahit	bin.6	False	True	False	706	1749	1545	order	0.18	0.45	0.43	0.50	k__Bacteria (UID209)	1312242	57.10	90.41	1871	6787	1840	11	56.69	0.15	100.00	0.00	42.00	31.00	51.00	124.00						
ECO010	megahit	bin.7	False	True	True	935	2196	2138	phylum	0.02	0.05	0.93	0.40	k__Bacteria (UID1452)	1736142	56.10	91.31	1958	7082	1854	11	65.36	4.55	50.00	0.00	50.00	30.00	44.00	124.00						
ECO010	megahit	bin.8	False	True	True	217	631	517	order	0.17	0.40	0.35	0.34	k__Bacteria (UID2495)	511996	38.20	91.26	2476	7270	2216	11	59.15	2.45	25.00	0.00	44.00	22.00	58.00	124.00						
OAK004	megahit	bin.1	False	True	False	525	2509	2385	genus	0.05	0.11	0.87	0.95	o__Actinomycetales (UID1530)	2270058	61.20	89.80	5287	25390	4315	11	87.14	2.59	33.33	0.00	81.00	20.00	23.00	124.00	propionibacteriales_odb10	7.00	475.00	43.00	124.00	649.00
OAK004	megahit	bin.2	False	True	False	678	2190	2106	genus	0.08	0.18	0.83	0.70	o__Actinomycetales (UID1697)	1779625	66.70	91.50	2655	12674	2624	11	51.04	1.75	25.00	0.00	39.00	18.00	67.00	124.00						
OAK004	megahit	bin.3	False	True	True	686	1345	1288	genus	0.03	0.05	0.86	0.07	p__Actinobacteria (UID1454)	1045630	65.10	88.40	1505	3857	1524	11	50.83	1.39	33.33	0.00	31.00	32.00	61.00	124.00	actinobacteria_class_odb10	0.00	99.00	65.00	192.00	356.00
JAE006	metaspades	bin.1	False	True	True	144	2293	2157	class	0.05	0.11	0.81	0.09	k__Bacteria (UID203)	2328159	58.90	88.93	22664	77470	15111	11	79.31	0.00	0.00	0.00	81.00	3.00	40.00	124.00						
JAE006	metaspades	bin.10	True	True	True	30	2304	2220	kingdom	0.00	0.00	0.89	0.00	o__Burkholderiales (UID4000)	2674901	64.00	83.01	116549	214906	70371	11	96.22	0.12	0.00	0.00	113.00	5.00	6.00	124.00	burkholderiales_odb10	2.00	626.00	6.00	54.00	688.00
JAE006	metaspades	bin.11	True	True	True	79	2457	2093	phylum	0.03	0.05	0.62	0.16	o__Actinomycetales (UID1530)	2766748	56.40	85.65	57421	217249	32164	11	99.01	0.00	0.00	0.00	120.00	4.00	0.00	124.00	micrococcales_odb10	0.00	489.00	5.00	43.00	537.00
JAE006	metaspades	bin.12	False	True	True	385	1716	1680	kingdom	0.00	0.00	0.95	0.00	p__Bacteroidetes (UID2605)	1863718	41.70	91.59	5950	25250	4790	11	84.02	2.14	57.14	3.00	91.00	4.00	26.00	124.00	flavobacteriales_odb10	7.00	571.00	12.00	143.00	733.00
JAE006	metaspades	bin.13	False	True	True	579	1915	1876	kingdom	0.00	0.00	0.92	0.00	p__Bacteroidetes (UID2605)	2054718	43.70	92.25	4569	20598	3511	11	88.14	0.48	0.00	0.00	83.00	10.00	31.00	124.00	flavobacteriales_odb10	5.00	580.00	17.00	131.00	733.00
JAE006	metaspades	bin.14	True	True	True	47	2593	2542	kingdom	0.00	0.00	0.92	0.00	p__Proteobacteria (UID3887)	3158522	64.90	87.65	297253	626036	57414	11	98.05	0.00	0.00	0.00	123.00	1.00	0.00	124.00	burkholderiales_odb10	1.00	643.00	10.00	34.00	688.00
JAE006	metaspades	bin.15	True	True	True	63	2094	2063	genus	0.03	0.07	0.89	0.11	f__Pasteurellaceae (UID4932)	2278591	42.70	89.24	52157	236452	33014	11	99.20	0.70	50.00	4.00	119.00	1.00	0.00	124.00	pasteurellales_odb10	11.00	1083.00	0.00	6.00	1100.00
JAE006	metaspades	bin.16	False	True	False	1073	3128	3017	family	0.03	0.06	0.87	0.58	o__Actinomycetales (UID1697)	2593369	66.80	90.57	2736	12920	2372	11	75.13	1.40	25.00	0.00	65.00	26.00	33.00	124.00	propionibacteriales_odb10	1.00	397.00	67.00	184.00	649.00
JAE006	metaspades	bin.17	False	True	True	270	2045	1966	genus	0.07	0.16	0.88	0.41	f__Neisseriaceae (UID3890)	1851593	54.60	84.91	10078	54836	6268	11	79.65	0.24	100.00	0.00	58.00	7.00	59.00	124.00	neisseriales_odb10	1.00	612.00	2.00	189.00	804.00
JAE006	metaspades	bin.18	False	True	False	608	1449	1378	order	0.03	0.07	0.65	0.46	o__Pseudomonadales (UID4679)	1404470	39.10	91.67	2462	13819	2271	11	73.79	1.68	18.18	2.00	103.00	7.00	12.00	124.00	pseudomonadales_odb10	0.00	508.00	36.00	238.00	782.00
JAE006	metaspades	bin.19	True	True	True	104	2451	2379	kingdom	0.00	0.00	0.90	0.00	o__Actinomycetales (UID1812)	2721130	57.30	87.14	49297	116229	25669	11	97.79	0.82	25.00	0.00	120.00	2.00	2.00	124.00	corynebacteriales_odb10	2.00	687.00	16.00	38.00	743.00
JAE006	metaspades	bin.2	True	True	True	135	2140	2063	genus	0.04	0.08	0.89	0.28	f__Neisseriaceae (UID3890)	2057730	56.30	83.90	25893	69539	15129	11	91.36	0.00	0.00	0.00	96.00	1.00	27.00	124.00	neisseriales_odb10	0.00	708.00	6.00	90.00	804.00
JAE006	metaspades	bin.20	True	True	True	448	2306	2241	genus	0.17	0.38	0.87	0.22	f__Actinomycetaceae (UID1531)	2284734	65.50	89.53	7081	28703	4988	11	94.04	2.23	66.67	0.00	103.00	14.00	7.00	124.00	actinobacteria_class_odb10	1.00	288.00	25.00	42.00	356.00
JAE006	metaspades	bin.21	False	True	True	608	1338	1276	class	0.06	0.14	0.72	0.34	k__Bacteria (UID2569)	1499910	45.10	92.65	2846	9627	2454	11	83.41	0.54	0.00	2.00	80.00	14.00	28.00	124.00	bacteroidetes_odb10	0.00	289.00	31.00	82.00	402.00
JAE006	metaspades	bin.22	False	True	True	559	1139	1128	kingdom	0.00	0.00	0.96	0.00	p__Bacteroidetes (UID2605)	1189818	44.80	94.95	2331	12311	2109	11	55.97	0.77	75.00	0.00	41.00	12.00	71.00	124.00						
JAE006	metaspades	bin.23	True	True	True	31	2539	2501	kingdom	0.00	0.00	0.88	0.00	f__Actinomycetaceae (UID1531)	3082286	68.40	87.39	175764	415583	79012	11	99.68	1.42	0.00	0.00	115.00	2.00	7.00	124.00	actinobacteria_class_odb10	0.00	337.00	7.00	12.00	356.00
JAE006	metaspades	bin.24	True	True	True	127	2448	2391	kingdom	0.00	0.00	0.94	0.00	o__Actinomycetales (UID1809)	2588188	57.30	90.73	29840	99201	19907	11	98.20	1.18	66.67	2.00	117.00	5.00	0.00	124.00	corynebacteriales_odb10	1.00	695.00	16.00	31.00	743.00
JAE006	metaspades	bin.25	False	True	True	824	1989	1913	kingdom	0.00	0.00	0.87	0.00	k__Bacteria (UID203)	1546004	41.80	91.02	1897	33053	1847	11	50.82	3.61	33.33	2.00	27.00	22.00	73.00	124.00						
JAE006	metaspades	bin.3	True	True	True	182	2394	2297	order	0.04	0.09	0.69	0.13	f__Actinomycetaceae (UID1531)	2681884	71.60	90.20	19896	68297	13676	11	94.34	0.95	0.00	1.00	91.00	8.00	24.00	124.00	actinobacteria_class_odb10	0.00	290.00	15.00	51.00	356.00
JAE006	metaspades	bin.4	False	True	True	531	1299	1283	kingdom	0.00	0.00	0.95	0.00	p__Bacteroidetes (UID2605)	1410604	40.40	95.74	2656	12977	2651	11	55.80	4.71	30.77	3.00	53.00	4.00	64.00	124.00						
JAE006	metaspades	bin.5	True	True	True	145	2488	2339	order	0.02	0.04	0.64	0.06	f__Actinomycetaceae (UID1531)	3164080	71.80	84.77	33109	76007	20145	11	96.19	0.95	0.00	0.00	97.00	6.00	21.00	124.00	actinobacteria_class_odb10	0.00	306.00	12.00	38.00	356.00
JAE006	metaspades	bin.6	False	True	True	565	1952	1865	kingdom	0.00	0.00	0.90	0.00	o__Actinomycetales (UID1530)	1859098	53.50	85.30	4091	16031	3227	11	72.86	1.88	16.67	1.00	66.00	13.00	44.00	124.00	micrococcales_odb10	0.00	316.00	52.00	169.00	537.00
JAE006	metaspades	bin.7	True	True	True	312	1935	1905	kingdom	0.00	0.00	0.92	0.00	p__Bacteroidetes (UID2605)	2105644	40.70	92.35	8244	43559	6619	11	93.40	1.14	50.00	3.00	99.00	1.00	21.00	124.00	flavobacteriales_odb10	5.00	610.00	12.00	106.00	733.00
JAE006	metaspades	bin.8	True	True	True	196	2522	2431	kingdom	0.00	0.00	0.90	0.00	o__Lactobacillales (UID544)	2490255	43.00	89.42	20825	85639	11908	11	95.69	1.65	88.89	2.00	108.00	4.00	10.00	124.00	lactobacillales_odb10	2.00	370.00	11.00	19.00	402.00
JAE006	metaspades	bin.9	False	True	True	330	2326	2224	kingdom	0.00	0.00	0.91	0.00	f__Neisseriaceae (UID3890)	2341253	51.20	83.06	10393	84931	6862	11	89.35	0.79	60.00	0.00	100.00	8.00	16.00	124.00	neisseriales_odb10	4.00	716.00	11.00	73.00	804.00
VLC001	metaspades	bin.1	True	True	True	451	2072	2027	genus	0.54	1.77	0.76	0.20	f__Pasteurellaceae (UID4932)	2040377	39.80	91.31	6085	28553	4434	11	96.91	0.91	60.00	0.00	113.00	6.00	5.00	124.00	pasteurellales_odb10	0.00	1017.00	19.00	64.00	1100.00
VLC001	metaspades	bin.10	True	True	True	242	1612	1586	kingdom	0.00	0.00	0.92	0.00	g__Streptococcus (UID576)	1635438	42.10	90.76	8770	36800	6646	11	91.82	1.10	33.33	0.00	80.00	7.00	37.00	124.00	lactobacillales_odb10	0.00	336.00	8.00	58.00	402.00
VLC001	metaspades	bin.11	True	True	True	56	2326	2229	class	0.03	0.05	0.88	0.13	o__Burkholderiales (UID4000)	2694469	63.90	82.89	79339	270915	45663	11	98.53	0.23	0.00	0.00	114.00	5.00	5.00	124.00	burkholderiales_odb10	2.00	636.00	5.00	45.00	688.00
VLC001	metaspades	bin.12	False	True	True	192	1832	1735	kingdom	0.00	0.00	0.69	0.00	o__Actinomycetales (UID1530)	2028537	57.60	86.07	16553	55253	10455	11	79.03	0.00	0.00	0.00	86.00	4.00	34.00	124.00	micrococcales_odb10	1.00	388.00	12.00	136.00	537.00
VLC001	metaspades	bin.13	False	True	True	711	3492	3346	kingdom	0.00	0.00	0.84	0.00	f__Actinomycetaceae (UID1531)	3526086	71.40	85.15	6390	40405	4800	11	76.86	1.15	40.00	0.00	68.00	16.00	40.00	124.00	actinobacteria_class_odb10	0.00	228.00	42.00	86.00	356.00
VLC001	metaspades	bin.14	False	True	True	603	2077	1934	phylum	0.08	0.17	0.62	0.21	p__Actinobacteria (UID2112)	1948461	63.20	87.50	4014	14641	3209	11	80.66	1.51	20.00	1.00	66.00	20.00	37.00	124.00						
VLC001	metaspades	bin.15	True	True	False	344	2314	2247	phylum	0.04	0.08	0.86	0.48	f__Spirochaetaceae (UID2535)	2446393	48.00	93.85	11362	38911	7069	11	95.98	0.41	100.00	0.00	97.00	7.00	20.00	124.00	spirochaetales_odb10	1.00	332.00	4.00	8.00	345.00
VLC001	metaspades	bin.16	True	True	False	231	2884	2628	genus	0.03	0.06	0.70	0.93	p__Actinobacteria (UID2112)	3150053	61.30	83.56	21735	58149	11113	11	99.19	2.82	2.44	0.00	113.00	5.00	6.00	124.00	coriobacteriales_odb10	1.00	530.00	9.00	8.00	548.00
VLC001	metaspades	bin.17	False	True	True	578	2073	1989	kingdom	0.00	0.00	0.92	0.00	o__Actinomycetales (UID1812)	1888805	57.60	87.72	3540	13035	3267	11	69.83	0.66	50.00	0.00	59.00	24.00	41.00	124.00	corynebacteriales_odb10	1.00	405.00	86.00	251.00	743.00
VLC001	metaspades	bin.18	False	True	True	140	569	456	class	0.18	0.46	0.38	0.24	k__Bacteria (UID203)	532929	51.70	91.35	4338	14251	3752	11	62.85	0.00	0.00	0.00	45.00	17.00	62.00	124.00						
VLC001	metaspades	bin.19	False	True	False	755	2284	2233	phylum	0.03	0.05	0.90	0.93	p__Bacteroidetes (UID2605)	2426003	39.80	92.22	3969	14770	3187	11	83.32	0.79	18.52	5.00	98.00	6.00	15.00	124.00	flavobacteriales_odb10	4.00	564.00	19.00	146.00	733.00
VLC001	metaspades	bin.2	True	True	True	126	2424	2372	kingdom	0.00	0.00	0.95	0.00	k__Bacteria (UID1452)	2757420	55.60	91.11	32380	101323	21373	11	90.91	3.64	0.00	3.00	103.00	6.00	12.00	124.00	chloroflexi_odb10	2.00	234.00	2.00	33.00	271.00
VLC001	metaspades	bin.20	False	True	True	602	1930	1877	kingdom	0.00	0.00	0.92	0.00	o__Lactobacillales (UID355)	1703065	47.30	90.92	3260	15129	2819	11	85.41	3.76	50.00	1.00	81.00	20.00	22.00	124.00	lactobacillales_odb10	0.00	280.00	38.00	84.00	402.00
VLC001	metaspades	bin.21	False	True	True	921	2859	2775	kingdom	0.00	0.00	0.90	0.00	f__Actinomycetaceae (UID1531)	2842441	73.80	87.22	3408	29016	2826	11	75.06	1.74	55.56	0.00	73.00	22.00	29.00	124.00	actinobacteria_class_odb10	0.00	229.00	43.00	84.00	356.00
VLC001	metaspades	bin.22	True	True	True	37	2610	2572	kingdom	0.00	0.00	0.94	0.00	p__Proteobacteria (UID3887)	3196696	65.50	87.85	149087	527142	67993	11	98.66	0.00	0.00	0.00	124.00	0.00	0.00	124.00	burkholderiales_odb10	1.00	644.00	12.00	31.00	688.00
